1 septic shock,1 septic shock
1 shortness of breath,1 shortness of breath
10  immunizations,10  immunizations
10 4,10 4
10 asthma,10 asthma
2 asthma exacerbation,2 asthma exacerbation
2 dvt,2 dvt
4 gi,4 gi
2 esrd,2 esrd
2nd tsp of nectar,2nd tsp of nectar
3 anion gap metabolic acidosis,3 anion gap metabolic acidosis
3 cad,3 cad
3 chf,3 chf
3 days,3 days
3 hypercholesterolemia,3 hypercholesterolemia
3 hypertension,3 hypertension
3 hypotension,3 hypotension
3 leukocytosis,3 leukocytosis
3 tachypnea,3 tachypnea
3 urinary tract infection,3 urinary tract infection
3 views left hand,3 views left hand
30min post cosyntropin stimulation,30min post cosyntropin stimulation
3rd day,3rd day
3rd lp,3rd lp
3v left ankle,3v left ankle
4 anemia and thrombocytopenia,4 anemia and thrombocytopenia
4 coag negative staph in blood cultures,4 coag negative staph in blood cultures
4 elevated troponin,4 elevated troponin
2nd set of cardiac enzymes,2nd set of cardiac enzymes
2nd neuro icu course,2nd neuro icu course
2nd micu course,2nd micu course
24 hours later,24 hours later
2 gastroparesis,2 gastroparesis
2 htn,2 htn
2 provider,2 provider
2 psych,2 psych
2 respiratory failure,2 respiratory failure
2 views right knee,2 views right knee
22,22
24 hour eeg,24 hour eeg
24 hr urine,24 hr urine
2nd lp,2nd lp
2d echo,2d echo
2d tof mr angiogram of the neck,2d tof mr angiogram of the neck
2nd attempt,2nd attempt
2nd call,2nd call
2nd cardiac arrest call at 12,2nd cardiac arrest call at 12
2nd ccu course,2nd ccu course
2nd day,2nd day
2nd echo,2nd echo
a diagnostic paracentesis was performed,a diagnostic paracentesis was performed
a fib,a fib
addendum to discharge diagnoses,addendum to discharge diagnoses
acute on chronic right sided heart failure,acute on chronic right sided heart failure
actvity,actvity
acute and chronic renal failure,acute and chronic renal failure
acute blood loss anemia and anemia of chronic disease,acute blood loss anemia and anemia of chronic disease
acute care issues addressed this stay,acute care issues addressed this stay
acute encephalopathy,acute encephalopathy
acute event,acute event
acute exacerbation of copd,acute exacerbation of copd
acute hepatitis,acute hepatitis
acute hepatitis due to apap overdose,acute hepatitis due to apap overdose
acute kidney insuficiency,acute kidney insuficiency
acute mesenteric ischemia,acute mesenteric ischemia
acute necrotizing gallstone pancreatitis,acute necrotizing gallstone pancreatitis
acute on chronic congestive heart failure,acute on chronic congestive heart failure
acute on chronic cri,acute on chronic cri
acute on chronic diastolic chf exacerbation,acute on chronic diastolic chf exacerbation
acute on chronic hypercarbic respiratory failure,acute on chronic hypercarbic respiratory failure
acute on chronic kidney disease,acute on chronic kidney disease
acute on chronic kidney failure,acute on chronic kidney failure
acute on chronic renal insufficiency,acute on chronic renal insufficiency
actos  30 mg tablet  sig,actos  30 mg tablet  sig
activity orders,activity orders
activity limitations,activity limitations
active issues this hospitalization,active issues this hospitalization
active discharge problems,active discharge problems
active issue,active issue
active issues addressed on this hospitalization,active issues addressed on this hospitalization
active issues are as follows,active issues are as follows
active issues during admission,active issues during admission
active issues for her hospitalization include,active issues for her hospitalization include
active issues in the icu,active issues in the icu
active issues this admission,active issues this admission
active meds,active meds
activity level,activity level
active problem list,active problem list
active problems by issue,active problems by issue
active problems by issues,active problems by issues
actives issues,actives issues
actives issues by problem,actives issues by problem
activities on discharge,activities on discharge
activities per vascular service,activities per vascular service
activity for knee replacements,activity for knee replacements
acute on chronic respiratory failure,acute on chronic respiratory failure
acute on chronic systolic congestive heart failure,acute on chronic systolic congestive heart failure
active colitis,active colitis
acute onset sob,acute onset sob
added chem 1,added chem 1
addednum to previous discharge summary,addednum to previous discharge summary
addended discharge medications,addended discharge medications
addended medicine list,addended medicine list
addendm,addendm
addendum as follows,addendum as follows
addendum at attehding review,addendum at attehding review
addendum by systems,addendum by systems
addendum completed by,addendum completed by
addendum discharge medications,addendum discharge medications
addendum follow up,addendum follow up
addendum is as follows,addendum is as follows
addendum is to hospital course,addendum is to hospital course
addendum medications,addendum medications
addendum of medications,addendum of medications
addendum to cardiovascular evaluation,addendum to cardiovascular evaluation
addendum to concise summary of hospital course,addendum to concise summary of hospital course
addendum to coronary artery disease,addendum to coronary artery disease
addendum to discharge,addendum to discharge
added at osh,added at osh
adddendum,adddendum
add toprol xl  50 mg tablet extended release 24 hr  sig,add toprol xl  50 mg tablet extended release 24 hr  sig
acute tracheobronchitis,acute tracheobronchitis
acute pancreatitis,acute pancreatitis
acute renal failure secondary to obstruction,acute renal failure secondary to obstruction
acute renal faliure,acute renal faliure
acute renal insufficiency,acute renal insufficiency
acute renal railure,acute renal railure
acute respiratory distress secondary to acute chf,acute respiratory distress secondary to acute chf
acute respiratory failure,acute respiratory failure
acute systolic heart failure,acute systolic heart failure
acute tubular necrosis,acute tubular necrosis
add to medication list,add to medication list
acute urinary retention,acute urinary retention
adamts13 activity,adamts13 activity
add aspirin  325 mg tablet  sig,add aspirin  325 mg tablet  sig
add docusate sodium  100 mg tablet  sig,add docusate sodium  100 mg tablet  sig
add in the radiographic studies,add in the radiographic studies
add levothyroxine  50 mcg tablet  sig,add levothyroxine  50 mcg tablet  sig
add oxycodone  5 mg tablet  sig,add oxycodone  5 mg tablet  sig
add to hospital course,add to hospital course
active diagnosis,active diagnosis
active,active
a further brain death examination was done on 11,a further brain death examination was done on 11
abdominal pelvic ct scan,abdominal pelvic ct scan
abdomen ct with contrast,abdomen ct with contrast
abdomen ct without and with contrast,abdomen ct without and with contrast
abdomen mri,abdomen mri
abdomen single supine view,abdomen single supine view
abdomen single view,abdomen single view
abdomen upright,abdomen upright
abdomen without contrast,abdomen without contrast
abdominal   ultrasound,abdominal   ultrasound
abdominal and pelvic ct,abdominal and pelvic ct
abdominal ascites,abdominal ascites
abdominal distension,abdominal distension
abdominal doppler,abdominal doppler
abdominal doppler ultrasound,abdominal doppler ultrasound
abdominal exam,abdominal exam
abdominal examination,abdominal examination
abdominal film,abdominal film
abdominal imaging,abdominal imaging
abdominal malignancy,abdominal malignancy
abdominal mass,abdominal mass
abdomen and pelvic mri,abdomen and pelvic mri
abd xray,abd xray
abd xr series,abd xr series
aaa,aaa
a manual differential shows,a manual differential shows
a medicine consult was called for this desaturation at 1,a medicine consult was called for this desaturation at 1
a number of additional issues arose during your hospitalization,a number of additional issues arose during your hospitalization
a set of electrolytes on day one were,a set of electrolytes on day one were
a speech and swallow exam was done,a speech and swallow exam was done
a summary of her hospital course by systems is as follows,a summary of her hospital course by systems is as follows
a summary of his pertinent hospital course by system follows,a summary of his pertinent hospital course by system follows
a third view labelled at 12,a third view labelled at 12
aaa repair,aaa repair
abd xr,abd xr
aall,aall
ab,ab
ab xr,ab xr
ab xray,ab xray
abcess,abcess
abd doppler,abd doppler
abd incision,abd incision
abd supine and erect,abd supine and erect
abdominal mra,abdominal mra
abdominal test,abdominal test
action ambulance phone,action ambulance phone
abdominal ultrasound on admit,abdominal ultrasound on admit
abscess  pseudocyst,abscess  pseudocyst
abscess culture,abscess culture
abstract thinking,abstract thinking
abx regimen and projected duration,abx regimen and projected duration
ac,ac
ac joint subluxation,ac joint subluxation
acanthosis nigricans,acanthosis nigricans
access on transfer,access on transfer
acetaminophen  500 mg tablet,acetaminophen  500 mg tablet
acetaminophen 325 mg tablet sig,acetaminophen 325 mg tablet sig
acetaminophen 650 mg pr q6h,acetaminophen 650 mg pr q6h
acetaminophen level,acetaminophen level
acetaminophen overdose,acetaminophen overdose
acetone,acetone
acid base issues,acid base issues
acitivity,acitivity
acromegaly,acromegaly
acth stim test,acth stim test
actice issues,actice issues
abscess     site,abscess     site
above history obtained from,above history obtained from
above course as written by icu team,above course as written by icu team
abg on admit,abg on admit
abdominal ultrasound without contrast,abdominal ultrasound without contrast
abdominal usd,abdominal usd
abdominal wall fascia,abdominal wall fascia
abdominal wound,abdominal wound
abdominal wound care,abdominal wound care
abg 00,abg 00
abg data,abg data
abg in ed,abg in ed
abg on arrival,abg on arrival
above,above
abg prior to intubation,abg prior to intubation
abg trends,abg trends
abnormal alt,abnormal alt
abnormal ct scan,abnormal ct scan
abnormal lab values,abnormal lab values
abnormal rhythm,abnormal rhythm
abnormal thyroid tests,abnormal thyroid tests
abnormal ua,abnormal ua
as needed medications,as needed medications
as per his paliative care,as per his paliative care
as per ns,as per ns
care and recommendations after delivery,care and recommendations after delivery
cardiology investigations,cardiology investigations
cardiology results,cardiology results
cardiology surgery,cardiology surgery
cardiopulmonary assessment,cardiopulmonary assessment
cardiopulmonary status,cardiopulmonary status
cardiorespiratory,cardiorespiratory
cardiothoracic surgeon,cardiothoracic surgeon
cardiothoracic surgery,cardiothoracic surgery
cardiovasc,cardiovasc
cardiovascular disease,cardiovascular disease
cardiovascular risk factors,cardiovascular risk factors
cardiovascular statu,cardiovascular statu
cardiovascular wise,cardiovascular wise
cardiovascularl,cardiovascularl
care,care
care a recommendations at the time of discharge,care a recommendations at the time of discharge
care agreement,care agreement
care and immunizations,care and immunizations
care and recommendation at time of discharge,care and recommendation at time of discharge
cardiology icd placement,cardiology icd placement
cardiology floor course,cardiology floor course
cardiology echo,cardiology echo
cardiac workup,cardiac workup
cardiac risk factor labs,cardiac risk factor labs
cardiac risks factors,cardiac risks factors
cardiac stress,cardiac stress
cardiac surgeon,cardiac surgeon
cardiac surgery clinic,cardiac surgery clinic
cardiac surgery note,cardiac surgery note
cardiac surgery summary,cardiac surgery summary
cardiac tamponade,cardiac tamponade
cardiogist,cardiogist
cardiology decided to do an intervention which consisted,cardiology decided to do an intervention which consisted
cardiolgist,cardiolgist
cardiology appt,cardiology appt
cardiology attending,cardiology attending
cardiology consult was called the following am,cardiology consult was called the following am
cardiology consult was obtained,cardiology consult was obtained
cardiology consultation,cardiology consultation
cardiology course,cardiology course
cardiology data,cardiology data
care and recommendation at transfer,care and recommendation at transfer
care and recommendations after transfer,care and recommendations after transfer
cardiac postoperative complications,cardiac postoperative complications
care and recommendations at the time discharge,care and recommendations at the time discharge
care seat position screening test,care seat position screening test
care seat positioning screening,care seat positioning screening
care seat positioning test,care seat positioning test
care seat test,care seat test
cares and recommendations,cares and recommendations
caring recommendation,caring recommendation
carotid angiogram,carotid angiogram
carotid arteries showed,carotid arteries showed
carotid artery duplex,carotid artery duplex
carotid bruit         right,carotid bruit         right
carotid bruit        bilateral,carotid bruit        bilateral
carotid bruit        right and left,carotid bruit        right and left
carotid bruit      none  right,carotid bruit      none  right
carotid bruit      x  right,carotid bruit      x  right
carotid bruit     right no bruit     left,carotid bruit     right no bruit     left
carotid bruit    bilat,carotid bruit    bilat
carotid bruit    left,carotid bruit    left
carotid bruit    no    right,carotid bruit    no    right
carotid bruit    right and left,carotid bruit    right and left
care seat position,care seat position
care recommendations at time of interim summary,care recommendations at time of interim summary
care recommendations at the time of transfer,care recommendations at the time of transfer
care at the time of discharge,care at the time of discharge
care and recommendations at the time of transfer of care,care and recommendations at the time of transfer of care
care and recommendations feeds at discharge,care and recommendations feeds at discharge
care and recommendations for discharge,care and recommendations for discharge
care and recommendations for this infant,care and recommendations for this infant
care and recommendations on transfer,care and recommendations on transfer
care and recommendations to use at time of discharge,care and recommendations to use at time of discharge
care and recommendations upon discharge,care and recommendations upon discharge
care at discharge,care at discharge
care commendations,care commendations
care recommendations at the time of interim summary,care recommendations at the time of interim summary
care for drains,care for drains
care notes,care notes
care providers,care providers
care received,care received
care recomendations,care recomendations
care recommendation at discharge,care recommendation at discharge
care recommendation at transfer,care recommendation at transfer
care recommendations and feedings at discharge,care recommendations and feedings at discharge
cardiac review of systems is notable for,cardiac review of systems is notable for
cardiac nuclear pharmacologic stress perfusion,cardiac nuclear pharmacologic stress perfusion
carotid bruit    yes    right,carotid bruit    yes    right
car seat position testing,car seat position testing
call your doctor or return to the hospital immediately for,call your doctor or return to the hospital immediately for
call your pcp,call your pcp
call your pcp or return to the emergency department for,call your pcp or return to the emergency department for
call your pcp with any of the following symptoms,call your pcp with any of the following symptoms
call your surgeon or go to the er if you experience,call your surgeon or go to the er if you experience
call your surgeon or go to the nearest er if you have,call your surgeon or go to the nearest er if you have
called at 8,called at 8
calvarium,calvarium
cancer,cancer
cap,cap
cap complicated by copd exacerbation,cap complicated by copd exacerbation
capsule endoscopy,capsule endoscopy
capsule po once a week,capsule po once a week
capsule refills,capsule refills
capsule study,capsule study
car   seat   positioning   screening,car   seat   positioning   screening
car disposition screening,car disposition screening
car recommendations,car recommendations
car seat position screening results,car seat position screening results
call your doctor or return to the hospital if you experience,call your doctor or return to the hospital if you experience
call your doctor or return to the er if you have,call your doctor or return to the er if you have
call your doctor or return to the er for,call your doctor or return to the er for
call yoru doctor or go to the ed for,call yoru doctor or go to the ed for
call ortho,call ortho
call out to medicine exam,call out to medicine exam
call pcp and return to er with any of the following symptoms,call pcp and return to er with any of the following symptoms
call pcp or return to ed,call pcp or return to ed
call pcp or return to ed if you have,call pcp or return to ed if you have
call the doctor or return to the ed for,call the doctor or return to the ed for
call the vascular office for,call the vascular office for
call to make an appointment with pcp,call to make an appointment with pcp
call you doctor or go to the ed for,call you doctor or go to the ed for
call your doctor or return to the ed if you experience any,call your doctor or return to the ed if you experience any
call your doctor if you experience,call your doctor if you experience
call your doctor or come to ed for,call your doctor or come to ed for
call your doctor or go to ed for,call your doctor or go to ed for
call your doctor or go to er for any of the following,call your doctor or go to er for any of the following
call your doctor or go to the ed for any of the following,call your doctor or go to the ed for any of the following
call your doctor or go to the emergency room if you experience,call your doctor or go to the emergency room if you experience
call your doctor or go to the emergency room if you have any,call your doctor or go to the emergency room if you have any
call your doctor or go to the or for any of the following,call your doctor or go to the or for any of the following
car seat position test screening,car seat position test screening
car seat safety screening,car seat safety screening
cardiac mri phone,cardiac mri phone
car seat screen,car seat screen
cardiac catheterization reports are as follows,cardiac catheterization reports are as follows
cardiac catheterization results,cardiac catheterization results
cardiac catheterization results were as follows,cardiac catheterization results were as follows
cardiac catheterization revealed the following,cardiac catheterization revealed the following
cardiac catheterizations,cardiac catheterizations
cardiac ct study,cardiac ct study
cardiac echo conclusions,cardiac echo conclusions
cardiac enzs,cardiac enzs
cardiac enzyme,cardiac enzyme
cardiac enzyme cycle,cardiac enzyme cycle
cardiac event,cardiac event
cardiac failure,cardiac failure
cardiac hx,cardiac hx
cardiac imaging,cardiac imaging
cardiac isoenzymes,cardiac isoenzymes
cardiac markers trend,cardiac markers trend
cardiac medication list,cardiac medication list
cardiac medications on admission,admission medications
cardiac mr,cardiac mr
cardiac catheterization hemodynamics,cardiac catheterization hemodynamics
cardiac catheterization findings,cardiac catheterization findings
cardiac catheterization data0,cardiac catheterization data0
cardiac arrest,cardiac arrest
car seat screen positioning,car seat screen positioning
car seat screen x  90 minutes,car seat screen x  90 minutes
car seating position screening,car seating position screening
car seating positioning screening and state newborn screen,car seating positioning screening and state newborn screen
caratoid study,caratoid study
carcinomatosis,carcinomatosis
card cath,card cath
cardaic catheterization,cardaic catheterization
cardiac arrest call at 10,cardiac arrest call at 10
cardiac catheterisation,cardiac catheterisation
cardiac arrhythmia,cardiac arrhythmia
cardiac assessment,cardiac assessment
cardiac biomarker trend,cardiac biomarker trend
cardiac cath comments,cardiac cath comments
cardiac cath findings,cardiac cath findings
cardiac cath report,cardiac cath report
cardiac cath showed,cardiac cath showed
cardiac cath supplies used,cardiac cath supplies used
carotid bruit    right bruit    right,carotid bruit    right bruit    right
carotid bruit   bilat     right,carotid bruit   bilat     right
call immediately if you experience any of the following,call immediately if you experience any of the following
chest ct scan date,chest ct scan date
check your blood sugar via fingerstick 4 times a day,check your blood sugar via fingerstick 4 times a day
chem 10 trend,chem 10 trend
chem trend,chem trend
chem7,chem7
chemical restraints,chemical restraints
chemistries on discharge,chemistries on discharge
chemistry panel on admission,chemistry panel on admission
chemistry panel on discharge,chemistry panel on discharge
chemistry panels,chemistry panels
chemistry results,chemistry results
chemitries,chemitries
chemoembolization,chemoembolization
chemstry,chemstry
chesmistries,chesmistries
chest 4,chest 4
chest 7,chest 7
chest ap portable upright,chest ap portable upright
chest ap portablem on admission,chest ap portablem on admission
chest ct osh,chest ct osh
cheanges made to your medictations,cheanges made to your medictations
chart thinned,chart thinned
chart,chart
changes to medication regimen,changes to medication regimen
changes in discharge medications,discharge medications
changes in existing meds,changes in existing meds
changes in your medication reconciliation,changes in your medication reconciliation
changes made to your medication,changes made to your medication
changes made to your outpatient medication regimen,changes made to your outpatient medication regimen
changes to discharge medications,discharge medications
changes to existing medications,changes to existing medications
changes to medication,changes to medication
changes to medications while hospitalized,changes to medications while hospitalized
changes were made to your medications which include,changes were made to your medications which include
changes to meds,changes to meds
changes to you medications,changes to you medications
changes to your medication include,changes to your medication include
changes to your medication regimen,changes to your medication regimen
changes to your medicines,changes to your medicines
changes to your prior medications,changes to your prior medications
changes were made to your home medications,changes were made to your home medications
changes were made to your medication regimen,changes were made to your medication regimen
chest ct scan   date,chest ct scan   date
chest ct without contrast,chest ct without contrast
changed dosing of,changed dosing of
chest ct without iv contrast,chest ct without iv contrast
choledocholithiasis,choledocholithiasis
chr exacerbation,chr exacerbation
chronic abdominal pain and anxiety,chronic abdominal pain and anxiety
chronic anemia,chronic anemia
chronic atrial fibrillation,chronic atrial fibrillation
chronic chf,chronic chf
chronic diastolic congestive heart failure,chronic diastolic congestive heart failure
chronic diastolic heart failure,chronic diastolic heart failure
chronic epgastric abdominal pain,chronic epgastric abdominal pain
chronic isssues,chronic isssues
chronic issue,chronic issue
chronic issues by problem,chronic issues by problem
chronic isuses,chronic isuses
chronic kidney disease,chronic kidney disease
chronic low back pain,chronic low back pain
chronic lower back pain,chronic lower back pain
chronic lymphoblastic leukemia,chronic lymphoblastic leukemia
chronic mesenteric ischemia,chronic mesenteric ischemia
chronic narcotic use as well as history of narcotic abuse,chronic narcotic use as well as history of narcotic abuse
choledochoduodenal fistula,choledochoduodenal fistula
cholecystostomy,cholecystostomy
cholecystitis,cholecystitis
chest ultrasound report,chest ultrasound report
chest examination,chest examination
chest film impression,chest film impression
chest imaging,chest imaging
chest mra,chest mra
chest portable ap,chest portable ap
chest torso,chest torso
chest tube and jp,chest tube and jp
chest tube from initial surgery,chest tube from initial surgery
chest us,chest us
cholangioscopy with electrohydrolithotripsy,cholangioscopy with electrohydrolithotripsy
chest with contrast,chest with contrast
chest x ray portable ap,chest x ray portable ap
chest xray impression,chest xray impression
chestxray,chestxray
chief complaint and preadmission testing,chief complaint and preadmission testing
chief complaint brief hospital course,chief complaint brief hospital course
chin wound,chin wound
chm7,chm7
changed physical exam on discharge,changed physical exam on discharge
change wound care treatment to,change wound care treatment to
carotid bruit   murmur radiates     right,carotid bruit   murmur radiates     right
catheter site assessment,catheter site assessment
carotid us neck,carotid us neck
carotid usg,carotid usg
carotids     right,carotids     right
carpal tunnel,carpal tunnel
carseat screening,carseat screening
case worker,case worker
caspofungin desensitization,caspofungin desensitization
casthy,casthy
cat scan,cat scan
cat scan of abdomen pelvis,cat scan of abdomen pelvis
cat scan on admission showed the following results,cat scan on admission showed the following results
cat scan where,cat scan where
cath lab,cath lab
cath notes,cath notes
cath per handwritten report,cath per handwritten report
cath preliminary report,cath preliminary report
catherization results,catherization results
catheter care,catheter care
catheter flushing,catheter flushing
carotid us bilateral,carotid us bilateral
carotid ultrasounds were performed that revealed,carotid ultrasounds were performed that revealed
carotid ultrasound impression,carotid ultrasound impression
carotid bruit rt radiated murmur   left,carotid bruit rt radiated murmur   left
carotid bruit   none   right,carotid bruit   none   right
carotid bruit  none      pulses right,carotid bruit  none      pulses right
carotid bruit  none appreciated  right,carotid bruit  none appreciated  right
carotid bruit  right and left,carotid bruit  right and left
carotid bruit no       right,carotid bruit no       right
carotid bruit no bilat  right,carotid bruit no bilat  right
carotid bruit none    right,carotid bruit none    right
carotid bruit radiating avr   right,carotid bruit radiating avr   right
carotid bruitright,carotid bruitright
carotid study,carotid study
carotid cath,carotid cath
carotid ct angiography,carotid ct angiography
carotid dopplars,carotid dopplars
carotid duplex dopplers,carotid duplex dopplers
carotid duplex ultrasound,carotid duplex ultrasound
carotid dupplex doppler ultrasound,carotid dupplex doppler ultrasound
carotid series complete,carotid series complete
carotid studies,carotid studies
catheter security,catheter security
catheterization comments,catheterization comments
change to discharge medications,change to discharge medications
catheterization results are as follows,catheterization results are as follows
cea,cea
ceftazidime  1 gram recon soln  sig,ceftazidime  1 gram recon soln  sig
celiac disease,celiac disease
cell block,cell block
central etiologies were also considered and included,central etiologies were also considered and included
central nervous system,central nervous system
cephalexin,cephalexin
cerebellar testing,cerebellar testing
cerebral arteriography,cerebral arteriography
cerebral fluid,cerebral fluid
cerebral malaria,cerebral malaria
cerebral vascular accident,cerebral vascular accident
cerebrovascular disease,cerebrovascular disease
ceruloplasmin,ceruloplasmin
cervical and thoracic spine mra,cervical and thoracic spine mra
cervical spine ct,cervical spine ct
cervical spine series,cervical spine series
change in medications,change in medications
change prednisone dosage,change prednisone dosage
cdischarge diagnosis,cdischarge diagnosis
cd8 immunoperoxidase,cd8 immunoperoxidase
cd68 immunoperoxidase,cd68 immunoperoxidase
cbc is as follows,cbc is as follows
catheterization results were as follows,catheterization results were as follows
catheterization showed the following,catheterization showed the following
catheterization with common iliac stenting,catheterization with common iliac stenting
causes of hemorrhage include,causes of hemorrhage include
cb,cb
cbc at discharge,cbc at discharge
cbc day of birth,cbc day of birth
cbc from the outside hospital on the 4th,cbc from the outside hospital on the 4th
cbc on admission,cbc on admission
cd4 immunoperoxidase,cd4 immunoperoxidase
cbc on treatment for c diff,cbc on treatment for c diff
cbc trends,cbc trends
cbc upon admission to the icu,cbc upon admission to the icu
cbcs,cbcs
cc7 medicine,cc7 medicine
ccath,ccath
ccu physical exam,ccu physical exam
cd3 immunoperoxidase,cd3 immunoperoxidase
call or come to the er if,call or come to the er if
call a doctor or return to the er immediately for,call a doctor or return to the er immediately for
as per osh records around 10,as per osh records around 10
bedside 2d echo,bedside 2d echo
bacterial peritonitis,bacterial peritonitis
bal cx,bal cx
bal fluid,bal fluid
bal path,bal path
barium esophagogram,barium esophagogram
basal cell carcinoma,basal cell carcinoma
basal ganglia lesion,basal ganglia lesion
baseline exercise capacity,baseline exercise capacity
baseline function per notes,baseline function per notes
baseline laboratory data,baseline laboratory data
basic course of events,basic course of events
basic metabolic panel,basic metabolic panel
basic metabolic panel trend,basic metabolic panel trend
basic metabolic profile,basic metabolic profile
basic metabolic profiles,basic metabolic profiles
battery voltage,battery voltage
bcx final,bcx final
bcx pending,bcx pending
because of behavior issues he initially required 1,because of behavior issues he initially required 1
baclofen 10 mg tablet sig,baclofen 10 mg tablet sig
backup labs were as follows,backup labs were as follows
back pain issues,back pain issues
av delay,av delay
attending urologist,attending urologist
audiology and automated auditory brainstem response,audiology and automated auditory brainstem response
audiology issues,audiology issues
audiology screening,audiology screening
autoimmune hepatitis,autoimmune hepatitis
autonomic dysfunction,autonomic dysfunction
autonomic function testing,autonomic function testing
autopsy,autopsy
avascular necrosis of hips bilateral,avascular necrosis of hips bilateral
back and leg pain,back and leg pain
avf evaluation and dilation,avf evaluation and dilation
avf malfunction,avf malfunction
avfistulagram,avfistulagram
avr,avr
axis v,axis v
azathioprine 50 mg tablet sig,azathioprine 50 mg tablet sig
b leni,b leni
babesiosis,babesiosis
bed,bed
bedside echo,bedside echo
attending comments,attending comments
bedside echocardiogram,bedside echocardiogram
bilat lower ext veins us impression,bilat lower ext veins us impression
bilateral ankle xray,bilateral ankle xray
bilateral doppler le,bilateral doppler le
bilateral duplex upper extremites,bilateral duplex upper extremites
bilateral eblow xrays,bilateral eblow xrays
bilateral foot xray,bilateral foot xray
bilateral heel ulcerations,bilateral heel ulcerations
bilateral heel ulcers,bilateral heel ulcers
bilateral hip us,bilateral hip us
bilateral humeral fractures,bilateral humeral fractures
bilateral le ulcers,bilateral le ulcers
bilateral le ultrasound,bilateral le ultrasound
bilateral leni,bilateral leni
bilateral lenis,bilateral lenis
bilateral lower extremity,bilateral lower extremity
bilateral lower extremity ct angiogram,bilateral lower extremity ct angiogram
bilateral lower extremity dopplers,bilateral lower extremity dopplers
bilateral lower extremity duplexes,bilateral lower extremity duplexes
bilateral lower extremity veins ultrasound,bilateral lower extremity veins ultrasound
bilat lower ext veins port,bilat lower ext veins port
bilat lower ext veins impression,bilat lower ext veins impression
bilat le ultrasound,bilat le ultrasound
below is a brief review of her hospitalization,below is a brief review of her hospitalization
bedside swallow,bedside swallow
bedside swallow eval,bedside swallow eval
bedtime,bedtime
bedtime insulin,bedtime insulin
before you see him you will need to have two tests,before you see him you will need to have two tests
begin taking the following new medications,begin taking the following new medications
below are the changes to your medication regimen,below are the changes to your medication regimen
below id the sequence of events,below id the sequence of events
below is a brief summary of his hospital course,below is a brief summary of his hospital course
bil lower ext ultrasound,bil lower ext ultrasound
below is a problem based summary,below is a problem based summary
below is your new medication regimen,below is your new medication regimen
benadryl  25 mg capsule  sig,benadryl  25 mg capsule  sig
benign hypertension,benign hypertension
benign prostatic hypertrophy,benign prostatic hypertrophy
benign prostatic hypertropy,benign prostatic hypertropy
best gcs after lifting sedating meds,best gcs after lifting sedating meds
bg,bg
attending physicians,attending physicians
attend these scheduled appointments,attend these scheduled appointments
bilateral pleural effusions,bilateral pleural effusions
at caritas,at caritas
associated medical problems,associated medical problems
associated workup,associated workup
asymptomatic aaa,asymptomatic aaa
asymptomatic bacturia,asymptomatic bacturia
at 01,at 01
at 02,at 02
at 22,at 22
at about 2,at about 2
at about 3,at about 3
at about 6,at about 6
at about 8,at about 8
at approximately 01,at approximately 01
at approximately 06,at approximately 06
at approximately 3,at approximately 3
at approximately 6,at approximately 6
at approximately 7,at approximately 7
at approximatley 12,at approximatley 12
at around 6,at around 6
at around 7,at around 7
assistant surgeons,assistant surgeons
assessment on admit,assessment on admit
assessment and recs,assessment and recs
ascites labs,ascites labs
as per previous notes,as per previous notes
as per psych note,as per psych note
as per resident note,as per resident note
as read by neurology,as read by neurology
as stated upon previous discharge,as stated upon previous discharge
ascending cholangitis,ascending cholangitis
ascites and pleural effusion,ascites and pleural effusion
ascites fluid on admission,ascites fluid on admission
ascites studies,ascites studies
assessment and plan at that time,assessment and plan at that time
ascitic fluid studies,ascitic fluid studies
ascities,ascities
asociated diagnosis,asociated diagnosis
aspirate smears,aspirate smears
aspiration concern,aspiration concern
aspiration issues,aspiration issues
aspiration pna as well as pulmonary edema,aspiration pna as well as pulmonary edema
asses,asses
at atrial paced av delay 200 ms,at atrial paced av delay 200 ms
at cath,at cath
attend the appointments below we have made for you,attend the appointments below we have made for you
at dicharge,at dicharge
at time of discharge his exam was remarkable for,at time of discharge his exam was remarkable for
at time of discharge neurological examination included,at time of discharge neurological examination included
at tranfer out of neuroicu,at tranfer out of neuroicu
at transfer out of neuro icu to cardiology ep service,at transfer out of neuro icu to cardiology ep service
at transfer to micu,at transfer to micu
ataxia,ataxia
atherosclerosis,atherosclerosis
atherosclerotic vs mycotic aneurysm,atherosclerotic vs mycotic aneurysm
atibiotic stop date,atibiotic stop date
ativan taper is as follows,ativan taper is as follows
atorvastatin  80 mg tablet  sig,atorvastatin  80 mg tablet  sig
atrial appendage,atrial appendage
atrial fibrilation,atrial fibrilation
atrial fibrillation and congestive heart failure,atrial fibrillation and congestive heart failure
atrial fibrillation issues,atrial fibrillation issues
atrial fibrillation status post ablation,atrial fibrillation status post ablation
atrial fibrillation with rapid ventricular rate,atrial fibrillation with rapid ventricular rate
atrial flutter with a controlled ventricular rate with 4,atrial flutter with a controlled ventricular rate with 4
atropine given,atropine given
at time of death,at time of death
at this point you are able to go to rehab,at this point you are able to go to rehab
at the time of transfer his vitals were,at the time of transfer his vitals were
at no time,at no time
at dischage,at dischage
at discharge his exam was,at discharge his exam was
at discharge immunizations received were the following,at discharge immunizations received were the following
at discharged,at discharged
at dispo,at dispo
at end of hospitalization,at end of hospitalization
